smiles,sa_score,logp,qed,heavy_atom_count,molecular_weight,h_bond_donors,h_bond_acceptors,lipinski_violations,pass_lipinski,ring_3_count,ring_3_prob,ring_4_count,ring_4_prob,ring_5_count,ring_5_prob,ring_6_count,ring_6_prob,ring_7_count,ring_7_prob,ring_8_count,ring_8_prob,ring_9_count,ring_9_prob,ring_10_count,ring_10_prob,ring_11_count,ring_11_prob,total_rings,error
N(C(=N)C)[C@@H]1O[C@@H]1[C@H]1C(=O)C[C@H]2[C@@H]([C@@](C)(N)[C@@H](C2)[C@@H]2Cc3c(cc(C(=O)ON)nc3)C2)C[C@H]1CF,5.705121676,1.67307,0.211424388,35,487.2594828,4,8,0,TRUE,1,0.2,0,0,2,0.4,1,0.2,1,0.2,0,0,0,0,0,0,0,0,5,
c1ccncc1Cc1nc(no1)c1cc[nH]c1,2.560969749,2.0505,0.741721054,17,226.0854609,1,4,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
n1cn(C)c2c1C(=NC2)NC(=O)N,3.384451288,-0.6514,0.554092704,13,179.0807099,2,4,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
N1(CC[C@H]([C@H]1C1=C[C@@H](N=N1)c1ccsc1)N)C,4.584530181,2.1703,0.871731822,17,248.1095675,1,5,0,TRUE,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,
c1(cc(ccc1)CNCOCN=C(C=CN)c1cccc(c1)C(=O)O)[C@@H]1SN=C(C)N1,4.130681105,3.0361,0.19426515,31,439.1678107,4,8,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
s1nc(nc1C)Sc1[nH]ncc1,3.698474309,1.72082,0.797932021,12,198.0033882,1,5,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
n1cn[nH]c1[C@H]1[C@H]2C[C@@]2(C)SN1,5.174956934,0.8758,0.632876808,12,182.0626173,2,4,0,TRUE,1,0.333333333,0,0,2,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,3,
C1NCC2=C(C1)N([C@H](S2)[C@@H]1[S@H](C1=N)c1cccc(c1)Cl)C,5.268177455,3.26917,0.571757017,21,339.0630673,3,4,0,TRUE,1,0.25,0,0,1,0.25,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
C12=Nc3ncc(cc3[C@@H]2[C@@H]2C(=N1)C1=C(O)CC(=O)N([C@H]1S2)C)c1cccnc1,4.772589755,2.8411,0.809836593,28,389.0946457,1,7,0,TRUE,0,0,0,0,3,0.5,3,0.5,0,0,0,0,0,0,0,0,0,0,6,
c1c(ccc2OS(CCc12)(O)O)C1=CN=C(CC1=O)N[C@@H](C)CCN(C)C,4.210290571,2.9291,0.712060344,27,393.1722273,3,7,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
C1OCCC(C1)N1C=CC2=C(C=C1C)S[C@H](C=N2)NC1=NCC=C(CC1)C,4.784315888,3.982,0.731780059,27,384.1983825,1,6,0,TRUE,0,0,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,4,
n1cc(ccc1CNC(=O)O)C1(CC1)C,2.573723363,1.9007,0.793532138,15,206.1055277,2,2,0,TRUE,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1cccc2c1sc(NC(C)C)n2,1.883959085,3.1166,0.790411509,13,192.0721194,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1ccccc1N[C@H](C#N)S[C@H]1[C@H](C(=O)O)C1,3.864158301,2.15448,0.78103528,17,248.0619486,2,4,0,TRUE,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1(F)(F)C[C@H]2C(=O)C3=C(CSC(=C3)NC(=O)NC(=O)c3cn(N(N)O)cc3)[C@]12F,5.068465335,0.9594,0.416010092,29,429.0718596,4,8,0,TRUE,0,0,1,0.25,2,0.5,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
n1c(Nc2ccc(OC3CCCC3)cc2)ccc(c1)C(=O)N,2.029147636,3.2455,0.887787094,22,297.1477268,2,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
O[C@H](C1=CC=CC1=O)N1CC=C(C(=O)O1)OCc1occ(C(=O)O)c1,4.201883318,0.5358,0.757500339,25,347.0641164,2,8,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
C1N=C(CC2=C1N1[C@@H](N=C(F)C=C1)S2)NNc1ccc(cc1)C(=O)N,4.35735623,1.9435,0.718022224,25,358.1012083,3,7,0,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
N1=C([C@H]2C(=CCC(=C3C(=O)N=CC[C@@H]3C2=N1)O)C)Nc1ccc(C(=O)C2=CCC(=O)N(C2)NC)cc1,4.920406901,2.738,0.442324064,36,486.2015533,3,8,0,TRUE,0,0,0,0,1,0.2,3,0.6,0,0,1,0.2,0,0,0,0,0,0,5,
COc1cc(c(nn1)N)C(=O)C,2.715308869,0.27,0.639413463,12,167.0694765,1,5,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1cc(c(cc1)C1=NN=C(C)C1)O,2.684281746,1.9609,0.694524812,13,174.0793129,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1(=NC(=O)c2occc2C1)Cl,3.602523413,1.6132,0.592327249,11,168.993056,0,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
N(c1sc(=NC(=O)O)sc1)c1cc(c(cn1)c1cc(ncc1)Cl)N,3.522823528,3.8245,0.595822704,24,378.9964442,3,7,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1(C)c(onc1C1=CS[C@H](N)C1=O)C,4.132772321,1.23304,0.754650147,14,210.0462986,1,5,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
CC(=O)[C@@H](N)c1ncn[nH]1,3.552469873,-0.6065,0.573686851,10,140.0698109,2,4,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
C12=CCCN([C@H]2C=CC(=NC1)NC1CC1)C,4.127932817,1.3372,0.671161162,16,217.1578976,1,3,0,TRUE,1,0.333333333,0,0,0,0,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
C12=NC(=C(C2=NC=C1N)C)N,4.179238798,-0.1141,0.502312877,11,148.0748963,2,4,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
CCCC(=O)NCc1cccc(N)c1O,2.025628428,1.3907,0.51671531,15,208.1211778,3,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C(O)COC[C@H]1[C@@H]([C@@H]([C@@H]2OCC[C@H]3[C@@H]2C=COCC3)CS1)O,5.057623288,1.0431,0.734451107,22,330.1500949,2,6,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
N(C(=O)C)C[C@H](N([C@@H]1N[C@H](CC=Nc2nnco2)SC1)O)C,5.26036672,0.3664,0.4854081,22,328.1317595,3,9,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
O1CCC(OC2=CCC(=C(C=C2)NN)O[C@H](C2=CC(=CC2)NS(O)(O)O)O)CC1,4.792732908,1.9779,0.17270161,29,429.1569712,7,10,1,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
C(=O)([C@@H](C)C1=C[C@@H]2C(=NNC2=N1)C(=O)N)O,4.607058048,-0.9362,0.570968782,16,222.0752902,3,5,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
C1(=CN=C2N=CC=C12)C[C@@H]1Nc2c(cc(c3cccc(C(=O)O)c3)cc2)[C@@H]2C[C@]12C,4.436436143,5.0364,0.761897158,30,395.1633769,2,4,1,TRUE,1,0.166666667,0,0,2,0.333333333,3,0.5,0,0,0,0,0,0,0,0,0,0,6,
c12-c(ccc1)nnc(c(Nc1ccccc1)c2)C,1.923148082,3.63342,0.736603129,18,235.1109474,1,3,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
S1Cc2c(ncnc2c2ccc(S[C@H](C)N)nc2)[C@H]1[C@@H](C)c1cnc2c(c1)C2,4.549153857,4.3262,0.389666643,28,407.1238377,1,7,0,TRUE,1,0.2,0,0,1,0.2,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
c12CC(=NNc2cc2c(cc3c(occ3)c2)c1)NC1=CN=C(SS1)N,4.066820883,3.9657,0.564274138,25,367.056152,3,8,0,TRUE,0,0,0,0,1,0.2,4,0.8,0,0,0,0,0,0,0,0,0,0,5,
N[C@@H](C)[C@@H]1N(c2sc3c4C[C@H]5[C@H](Cc4sc3n2)Cc2c5onc2C)C1,5.06673566,3.24472,0.699580838,25,372.1078533,1,7,0,TRUE,1,0.166666667,0,0,4,0.666666667,1,0.166666667,0,0,0,0,0,0,0,0,0,0,6,
C1(=CCNCN1)N1Cc2c(c3c(cn2)c2CN=C(N[C@H](SC)NC(=C)C)Cc2cn3)CC1,4.904998312,1.7936,0.513050708,32,450.231414,4,9,0,TRUE,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,5,
c1c2c(cnc1)c1ccccc1[nH]2,1.903233833,2.7161,0.548948557,13,168.0687483,1,1,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C(=O)([C@H](F)[C@@H]1CNNc2cc(ccc12)S(O)(O)O)N,4.374729957,1.1062,0.494811309,19,291.0689051,6,6,1,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
NC[C@@H]1SSN=C1N,5.144223289,-0.0191,0.406080692,8,149.0081392,2,5,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
N1=C(CN=C2C1=CCCN2)CNC(=O)N[C@@H]1OO[C@@](F)(O)[C@H]1CC,5.176094602,-0.0544,0.534912232,24,341.1499323,4,7,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
N(C)C[C@@H](S(=O)(=O)Nc1c(C)cc(O)cc1)CCOCCc1cccc(Cl)c1,3.108463278,3.33312,0.378634471,28,426.138006,3,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1(ccc(cc1)[C@H](O)Oc1n[nH]c(C(=O)O)c1)c1cccc(c1)CC(=O)OO,3.234990655,2.4035,0.27630972,28,384.0957509,4,7,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C12=C(C=N[C@H]3C(=C2)C=CC(=C3)C)C=C(C(=C=C(O)C)C1)C,4.918376678,4.5156,0.512362675,21,277.1466642,1,2,0,TRUE,0,0,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,3,
c1([C@@H]2[C@H]([C@H]([C@@H](C(=O)OC)NO)O)C2)ncc2c(c1)c1ccc(cc1nc2)N1CCN(C)CC1,4.222345012,1.5196,0.291770316,33,451.2219544,3,9,0,TRUE,1,0.2,0,0,0,0,4,0.8,0,0,0,0,0,0,0,0,0,0,5,
[C@H]1(C#CC2=CC=CCC2=O)NC[N@]2CCC[C@@H]12,4.711326473,0.8389,0.623546658,17,228.1262631,1,3,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
c1cnc2c(cccc2)n1,1.588540136,1.6298,0.541281911,10,130.0530982,0,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c12nc3ccn(C4=CC5=NN=NC5=CC4)c3cc2ccc(C#N)c1,3.569946997,4.01148,0.680321373,24,310.0966943,0,6,0,TRUE,0,0,0,0,2,0.4,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
c1c2ccncc2ccc1,1.542224751,2.2348,0.531191558,10,129.0578492,0,1,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
C1=CC(=CN=C[C@H]1NN)[C@@H]1C=CCCC1,4.814056954,1.6991,0.407513869,15,203.1422475,2,3,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
C1=C[C@H](CC[C@H]1Oc1cc(C(=O)NC)sc1C(=O)NC)C(=O)c1ccc([C@H]2CC[C@H](C)[C@H](C2)C(=O)O)cn1,4.624490238,4.0632,0.340062226,38,539.2090068,3,7,1,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
C1=CC(=NCN=C1C=N)NC,4.620939294,0.22217,0.516028059,11,150.0905463,2,4,0,TRUE,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,
c1c(Nc2cnc(N(C=N)C)nc2)ccnc1,2.97600159,1.65847,0.614308394,17,228.1123444,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
C1[C@H](OC(=O)[C@H]1O)CC[C@H]1CCC(=CC1)N(N)C(=O)[C@@H]1CC=CCCC1,4.624144714,2.5757,0.257753843,26,362.2205574,2,5,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
N1(CNNC1)C(=O)c1ccc(C(=O)c2ccccc2)cc1,2.385414364,1.3826,0.834519685,21,281.1164267,2,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
N(C1=NCc2c(C1)cccc2)C(=N)c1sccn1,3.318952726,2.21287,0.606777589,18,256.0782674,2,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1c2sc(cc2ccc1N)C1=NC=C(C=CC1)N(=O)=O,3.325509318,3.3506,0.521589576,20,285.0571976,1,5,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
c12nc(sc1cccc2)NCC,1.830549034,2.7281,0.764446674,12,178.0564693,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1nc(c(C(=O)O)cc1)N,1.940371931,0.362,0.587068806,10,138.0429274,2,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1(ccccc1)CSCC1=NC=N[C@H]1N,3.468562763,1.6875,0.83739353,15,219.0830184,1,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c12-c3c(oc4c3c(on2)cc(C2=NO[C@@H]3C=C(O)C=CC=C23)c4)c(ccc1)F,4.201417182,4.8589,0.514610864,28,374.0702851,1,6,0,TRUE,0,0,0,0,2,0.333333333,2,0.333333333,2,0.333333333,0,0,0,0,0,0,0,0,6,
N1=c2c(=C(C3=NC(=O)C(=CC3)Sc3cccc(c3)C)C1)nc[nH]c2=O,3.737070467,0.90972,0.89123983,25,350.0837467,1,5,0,TRUE,0,0,0,0,1,0.25,3,0.75,0,0,0,0,0,0,0,0,0,0,4,
c1(ccc(Cl)cc1C)OC1=NCC(=NOCN2C[C@@H]3[C@@H](C3)C2)C=C1,4.234311684,3.27732,0.786674571,24,345.1244046,0,5,0,TRUE,1,0.25,0,0,1,0.25,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
n12CC(=Nc2c2CC3=C(C(=CC(=C=O)C3)F)c2c1)N=C(C)OC,4.714811252,2.9213,0.420093932,23,311.1070049,0,5,0,TRUE,0,0,0,0,3,0.75,1,0.25,0,0,0,0,0,0,0,0,0,0,4,
[C@H]12CC[C@@H](C[C@@H](N)C2)[C@H](CC1)C(=O)Nc1ccc(c2cc(c(NCC[C@H](O)[C@@H]3[C@H]4[C@@H](CC[C@@H]34)NCC)cc2)C(F)F)cc1,5.551737832,6.5704,0.202719177,43,594.3745332,5,5,2,FALSE,1,0.166666667,0,0,1,0.166666667,2,0.333333333,2,0.333333333,0,0,0,0,0,0,0,0,6,
c1cc(cc(O)c1OCc1n[nH]c(c1C)C)c1ccc(O)cc1,2.345003678,3.68374,0.686583333,23,310.1317424,3,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1c(c2c(cccn2)Cl)nc(nc1)N,2.247982124,1.7742,0.772569451,14,206.0359239,1,4,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
C1=NCCc2nc[nH]c12,3.991074161,0.3847,0.529466191,9,121.0639972,1,2,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
[C@@H]1(SC(=NC1=O)O[C@@H]1[C@@H](C)C1)CO,4.604763694,0.4017,0.702305697,13,201.0459642,1,4,0,TRUE,1,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,
c12ccccc1CNCC2,1.923953982,1.3323,0.562715597,10,133.0891494,1,1,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1c(ccc(O)c1)[C@@H]1C=C[C@@H](C(=O)NCCCNCC)CCC1=O,3.567626939,2.1269,0.528525622,24,330.1943427,3,4,0,TRUE,0,0,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,2,
c1c([C@H](NNC(=O)c2ccc(s2)CC(=O)O)CC)ccc(C)c1,2.83870919,3.06932,0.680989169,23,332.1194635,3,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
O1C[C@H](C(=O)Nc2ccc(C(=O)N)cc2)N1,2.741495952,-0.3726,0.648635508,16,221.0800412,3,4,0,TRUE,0,0,1,0.5,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1C=C(c2cc(ccc2)N)C=CN1CCNC,2.899206299,1.7009,0.77215755,17,229.1578976,2,3,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
c1cccc(CN)c1,1.223427394,1.1453,0.571943175,8,107.0734993,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1(=O)sc2[nH]c3S[C@H](Sc3c2[nH]1)C,4.690720784,2.4615,0.730620466,13,229.9642258,2,4,0,TRUE,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,
C(CO)C1COC1,2.507224396,0.0152,0.53208664,7,102.0680796,1,2,0,TRUE,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
N1=C(CS[C@H]1Cc1sc(nn1)N)NCc1nccc(c1)Cl,3.966026136,1.9724,0.884160273,21,340.0331641,2,8,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
c1c(N=CNNCC[C@@H](O)C)nccn1,3.940053721,0.0015,0.265774353,15,209.1276601,3,5,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
NC(=N)C(=O)Nc1cc(ncc1)Cl,2.59448019,0.60947,0.350768462,13,198.0308385,3,3,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C(F)COc1c(O)c(nc(c1F)F)c1cnc2c(c1)NNN2,3.702294325,1.7327,0.639016035,22,313.0786592,4,7,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
N#Cc1ccc2cc3c(SC(=O)C3)nc2c1,2.954465867,2.28128,0.691155929,16,226.0200838,0,4,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
c1cncc2[C@]([C@H](C=C)C=S)(ONc12)F,5.09703068,2.3629,0.631022069,15,224.0419621,1,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
C1[C@@H](C(=O)NNc2c(Cl)cc(C)cc2)NC[C@@H](N1)c1nc([C@H]2CNOC2)c(C)s1,4.545894974,1.77754,0.455442162,29,436.1448227,5,8,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
c1ccc(c2c1[C@H]1[C@H]3[C@@H]4CNCC4=C[C@@]13NC2)O,5.300465353,1.107,0.595169366,18,240.1262631,3,3,0,TRUE,1,0.2,0,0,2,0.4,2,0.4,0,0,0,0,0,0,0,0,0,0,5,
c1ccc(O)c2[C@@H](CO)[C@@H](CCc12)O[C@H]1CC[C@H]2C(=C(N=C2)c2scnn2)C(=O)CC1,4.722039094,3.2746,0.75758148,31,439.1565773,2,8,0,TRUE,0,0,0,0,2,0.4,2,0.4,0,0,1,0.2,0,0,0,0,0,0,5,
O=C(CC(=O)NC[C@H]([C@H](c1cc(C2=NC=C(c3ncccc3)C2)ncc1)O)O)O,3.876998666,0.6957,0.480524295,29,396.1433697,4,7,0,TRUE,0,0,0,0,1,0.333333333,2,0.666666667,0,0,0,0,0,0,0,0,0,0,3,
C1(NC(=O)C2=CCC(=C2C)N=c2sc(C)co2)CNCNC1,4.076879401,0.78942,0.769289658,22,320.1306969,3,6,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
C1C=c2nc3c(=CCC(=N3)NC)nc2CC1,4.199226708,0.027,0.662481165,16,214.1218464,1,4,0,TRUE,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,
C1[C@@H](Nc2n[nH]c3ccccc23)S[C@@H](C1)C,3.750555319,3.2164,0.836441415,16,233.0986685,2,3,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
O(C(=O)CCc1cc2c(cc1)cccc2)C,1.559956502,2.9454,0.734150599,16,214.0993797,0,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
n1c(sc(C(=O)Nc2ccccc2)c1)C,1.779905927,2.70382,0.841655551,15,218.0513839,1,3,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1c(cccc1)CNC1=NN(C)[C@H](Cl)S1,3.272337442,2.2482,0.635895557,15,241.0440461,1,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
c1c(N)ncc(N2NCCC2)c1,2.927848814,0.3785,0.629681452,12,164.1061964,2,4,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
N(C=C[C@H](CC=N)CC)Nc1ccc(C(=O)C2CC2)cc1,3.640123223,3.77537,0.36739675,21,285.1841124,3,4,0,TRUE,1,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
Nc1c(c(cnc1)F)F,2.720633776,0.942,0.567225038,9,130.0342546,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1cc(ccc1CC(=O)O)c1cnn2c(cc(N3OCCC3)c2)c1C,2.975126236,3.07852,0.792344267,25,337.1426415,1,5,0,TRUE,0,0,0,0,2,0.5,2,0.5,0,0,0,0,0,0,0,0,0,0,4,
FC1([C@H](N(C)C(=O)[C@H]1Oc1c(c(ccc1)OC1=CC(=O)CCC[C@H]1F)F)C)F,4.49726895,3.4227,0.7259057,28,401.125021,0,4,0,TRUE,0,0,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,3,
O=C([C@H]1OC[C@H](CC1)N1CC=CC=C1)N[C@H]1CN1c1cc(cnc1)N=C(C)N[C@@H]1C[C@]1(N)C,5.35577843,1.4062,0.340923492,33,451.2695733,3,7,0,TRUE,2,0.4,0,0,0,0,3,0.6,0,0,0,0,0,0,0,0,0,0,5,
c1ccc(cc1)C1=NCN=C1NCc1c[nH]c(C(=O)O)c1,2.949297845,1.6614,0.796291893,21,282.1116757,3,4,0,TRUE,0,0,0,0,2,0.666666667,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
C12=NCC(=C[C@@H]1S[C@@H]([C@@H](C)N2)C#N)N,5.602055958,0.22678,0.597239791,14,208.0782674,2,5,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
N1=C(C(=NNc2ccc(N[C@@H]3COC(=O)C3)cc12)NC1CC1)C,3.763788298,1.9974,0.743003937,23,313.1538748,3,7,0,TRUE,1,0.25,0,0,1,0.25,1,0.25,1,0.25,0,0,0,0,0,0,0,0,4,
N(C(=O)c1nnc[nH]1)C[C@@H]1CCCO1,3.360648572,-0.2865,0.696005117,14,196.0960256,2,4,0,TRUE,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,
c1(=O)[nH]c(ncc1CCl)C(C)C,2.672744927,1.6321,0.714103226,12,186.0559907,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
C1c2ccccc2NC1,1.916653648,1.6546,0.547262575,9,119.0734993,1,1,0,TRUE,0,0,0,0,1,0.5,1,0.5,0,0,0,0,0,0,0,0,0,0,2,
Cc1c(cccc1)O,1.405027911,1.70062,0.535935436,8,108.0575149,1,1,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
c1cc(ccc1O)c1cccnc1,1.565330033,2.4542,0.714471346,13,171.0684139,1,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
N1[C@@H]2C(=CC(=N)N(C)C2)[C@]2([C@H]3N2N=C(CN[C@H]2[N@]4[C@H]5C[C@]245)N3)N1,7.250464425,-2.67743,0.362716081,23,313.1763416,5,8,0,TRUE,4,0.571428571,0,0,2,0.285714286,1,0.142857143,0,0,0,0,0,0,0,0,0,0,7,
N1=CC(=CC1)[C@H](C)NCCC,3.957973382,1.3853,0.646415593,11,152.1313485,1,2,0,TRUE,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,
N(c1cc(c2CCCO[C@@H](Cc2c1)C(=NC)[C@@H]1NCO[C@@H]([C@@H]2Cc3ccc(O)cc3N2)[C@H](C)C1)C)C(=O)OCC,4.870096737,4.59122,0.402872596,40,550.3155204,4,8,1,TRUE,0,0,0,0,1,0.2,2,0.4,1,0.2,1,0.2,0,0,0,0,0,0,5,
N(c1ccc(F)c(Cl)c1)Nc1ccccc1,1.775285265,3.9181,0.78972118,16,236.0516542,2,2,0,TRUE,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,
O=C1CCC[C@H](C(=O)N)C1,2.789962181,0.231,0.567884581,10,141.0789786,1,2,0,TRUE,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,
O[C@@H]1[C@H]([C@H]2CC[C@@H]2CC#C[C@@H]2CCNC2=O)[C@H](CC(=O)N1)C,5.141570271,0.6328,0.654933571,22,304.1786926,3,3,0,TRUE,0,0,1,0.333333333,1,0.333333333,1,0.333333333,0,0,0,0,0,0,0,0,0,0,3,
